832.2446889936355,499.0180880230901
835.1285819052487,499.84462397170165
837.6371630501482,501.4899265698442
840.1457441950477,503.1352291679867
837.5752712932131,504.6820546464859
837.0187540008698,507.62998417470106
839.3992557687119,509.4556926216609
841.779757536554,511.2814010686207
840.6846350746692,514.0743756108383
839.5895126127845,516.8673501530559
838.9566054491253,519.7998283750021
840.0331522969243,522.6000153124214
841.1096991447233,525.4002022498407
839.0415572040835,527.5734001040101
838.0758966420727,530.4137345348435
837.140303181609,533.2641143124762
835.4891638811927,535.7688576148169
833.8380245807763,538.2736009171575
832.4205373627702,540.9175997800146
829.9561255578312,542.6283523792168
827.5075359940772,544.361675530933
826.5983635199676,547.2205923559424
828.277889628408,549.7063904271997
827.7743872424659,552.6638361743522
827.9003544152528,555.6611903862164
827.1578849297717,558.5678618611391
827.5210020254385,561.5458051068767
827.1090833757859,564.517391051464
826.1654623297785,567.3651233635909
825.2218412837711,570.2128556757178
826.3251030584378,573.0026251028497
827.4283648331043,575.7923945299816
828.2999084944787,578.6630062498626
826.8436604293888,581.2858561450953
826.633487301219,584.2784849654129
823.9181944026266,585.554096377581
822.5746263919156,588.2364134730404
821.0834384240619,590.8395574269025
822.1627698840667,593.6386722154461
823.5403699158975,596.3036709306991
824.9179699477281,598.9686696459521
825.2670330291045,601.9482929384541
823.181250669138,604.1045656361555
821.611793112626,606.6612828630516
820.0423355561138,609.2180000899477
819.2702292478073,612.1169398700524
819.9600218328077,615.0365607683333
817.4691432311612,616.7085427634097
814.9782646295147,618.3805247584861
813.6428004005732,621.0668857344567
814.4336632602308,623.960764781206
815.2245261198883,626.8546438279552
813.448676120557,629.2725678920802
810.4885994561695,629.7603651255167
811.6943952709894,632.507373762737
808.9368381230928,633.6888468162106
806.310568750779,635.1389189468463
804.1925783955678,637.2635640596199
801.9412351049065,639.2463533544251
800.1839942799015,641.6778353475593
801.3738965820411,644.4317657227436
800.8261630866588,647.3813399323604
801.620630941497,650.2742313626821
802.4150987963351,653.1671227930038
803.7420439658359,655.8577020089234
801.6433880342892,658.001447161917
799.5447321027423,660.1451923149106
798.36279927685,662.9025524283303
798.6166277360948,665.8917949934757
795.8695114839641,667.0973456134329
793.0638392634627,668.1595148048084
790.2581670429613,669.2216839961837
788.1416068600456,671.3477538426602
786.6085922143805,673.9264872713371
784.3130215426348,675.8579000420884
783.4203362739362,678.722007758472
782.5276510052375,681.5861154748557
783.342848620334,684.4732339082319
780.4169467118119,685.1358786257888
781.0887920742985,688.0596815960495
779.5470273990065,690.6331931437255
778.8710907771324,693.5560529903842
777.1352928604656,696.0028888231476
774.1555024807889,695.655254973838
771.8074512253563,697.5225137405497
769.4593999699238,699.3897725072615
768.6779294958367,702.2862020158341
766.317023874221,704.137181390604
763.9561182526054,705.9881607653739
760.9565950697852,705.9346754802567
759.9654500196234,708.7662177260196
758.9743049694617,711.5977599717825
758.9120047328191,714.5971130154428
758.8497044961766,717.5964660591031
